"","reference","record","lit.type","score","country","region1","habitat","habitat1","habitat2","start.year","end.year","study.type","species","assemblage","AE","basic.AE","higher.AE","reserve","designation","mowing","grazing","fertilizer","pesticide","nest.protect.ag","nest.protect.predation","groundwater.drainage","surface.water","predator.control","other.mgmt","mgmt.notes","overall.metric","specific.metric","metric.before","metric.after","stan.metric","stan.calc","stan.metric.before","stan.metric.after","stan.effect.size","sig","effect.dir","analysis.unit","sample.size","analysis1","analysis2","analysis3","log.effect.size","percent.change.effect.size","values.from.plot","success","failure","outcome","fertpest","water","nest.protect","reserve.desig","AE.level","study.length","metric"
"66",1,66,"primary","good","United Kingdom","England","pastoral","natural/semi-natural grassland","lowland wet grassland",2002,2010,"correlative","snipe","Y","none","none","none","applied","applied","none","none","none","none","none","none","none","none","none","none","","abundance","breeding density",0.22,0.14,"number of pairs/100ha","calculated by *100",22,14,"-0.36","Y","negative","field/plot/site","large","frequentist","multivariate","stepwise regression GLMM","-0.117783036","-0.36","",0,1,-1,"none","none","none","applied","none",9,"abundance"
"67",1,67,"primary","good","United Kingdom","England","pastoral","natural/semi-natural grassland","lowland wet grassland",2002,2010,"correlative","redshank","Y","applied","applied","none","none","none","none","none","none","none","none","none","none","none","none","none","","abundance","breeding density",0.15,0.18,"number of pairs/100ha","calculated by *100",15,18,"0.2","Y","positive","field/plot/site","large","frequentist","multivariate","stepwise regression GLMM","0.045120435","0.2","",1,0,1,"none","none","none","none","basic",9,"abundance"
"68",1,68,"primary","good","United Kingdom","England","pastoral","natural/semi-natural grassland","lowland wet grassland",2002,2010,"correlative","redshank","Y","applied","none","applied","none","none","none","none","none","none","none","none","none","none","none","none","","abundance","breeding density",0.15,0.2,"number of pairs/100ha","calculated by *100",15,20,"0.33","Y","positive","field/plot/site","large","frequentist","multivariate","stepwise regression GLMM","0.074107972","0.33","",1,0,1,"none","none","none","none","higher",9,"abundance"
"69",1,69,"primary","good","United Kingdom","England","pastoral","natural/semi-natural grassland","lowland wet grassland",2002,2010,"correlative","redshank","Y","none","none","none","applied","none","none","none","none","none","none","none","none","none","none","none","","abundance","breeding density",NA,NA,"","",NA,NA,"","N","","field/plot/site","large","frequentist","multivariate","stepwise regression GLMM","","","",0,0,0,"none","none","none","applied","none",9,"abundance"
"70",1,70,"primary","good","United Kingdom","England","pastoral","natural/semi-natural grassland","lowland wet grassland",2002,2010,"correlative","redshank","Y","none","none","none","none","applied","none","none","none","none","none","none","none","none","none","none","","abundance","breeding density",NA,NA,"","",NA,NA,"","N","","field/plot/site","large","frequentist","multivariate","stepwise regression GLMM","","","",0,0,0,"none","none","none","applied","none",9,"abundance"
"71",1,71,"primary","good","United Kingdom","England","pastoral","natural/semi-natural grassland","lowland wet grassland",2002,2010,"correlative","redshank","Y","applied","applied","none","applied","none","none","none","none","none","none","none","none","none","none","none","","abundance","breeding density",0.17,0.21,"number of pairs/100ha","calculated by *100",17,21,"0.24","Y","positive","field/plot/site","large","frequentist","multivariate","stepwise regression GLMM","0.057987258","0.24","",1,0,1,"none","none","none","applied","basic",9,"abundance"
"72",1,72,"primary","good","United Kingdom","England","pastoral","natural/semi-natural grassland","lowland wet grassland",2002,2010,"correlative","redshank","Y","applied","none","applied","applied","none","none","none","none","none","none","none","none","none","none","none","","abundance","breeding density",0.17,0.22,"number of pairs/100ha","calculated by *100",17,22,"0.29","Y","positive","field/plot/site","large","frequentist","multivariate","stepwise regression GLMM","0.0719735","0.29","",1,0,1,"none","none","none","applied","higher",9,"abundance"
"73",1,73,"primary","good","United Kingdom","England","pastoral","natural/semi-natural grassland","lowland wet grassland",2002,2010,"correlative","redshank","Y","applied","applied","none","none","applied","none","none","none","none","none","none","none","none","none","none","","abundance","breeding density",NA,NA,"","",NA,NA,"","N","","field/plot/site","large","frequentist","multivariate","stepwise regression GLMM","","","",0,0,0,"none","none","none","applied","basic",9,"abundance"
"74",1,74,"primary","good","United Kingdom","England","pastoral","natural/semi-natural grassland","lowland wet grassland",2002,2010,"correlative","redshank","Y","applied","none","applied","none","applied","none","none","none","none","none","none","none","none","none","none","","abundance","breeding density",NA,NA,"","",NA,NA,"","N","","field/plot/site","large","frequentist","multivariate","stepwise regression GLMM","","","",0,0,0,"none","none","none","applied","higher",9,"abundance"
"75",1,75,"primary","good","United Kingdom","England","pastoral","natural/semi-natural grassland","lowland wet grassland",2002,2010,"correlative","redshank","Y","applied","applied","none","applied","applied","none","none","none","none","none","none","none","none","none","none","","abundance","breeding density",NA,NA,"","",NA,NA,"","N","","field/plot/site","large","frequentist","multivariate","stepwise regression GLMM","","","",0,0,0,"none","none","none","applied","basic",9,"abundance"
"76",1,76,"primary","good","United Kingdom","England","pastoral","natural/semi-natural grassland","lowland wet grassland",2002,2010,"correlative","redshank","Y","applied","none","applied","applied","applied","none","none","none","none","none","none","none","none","none","none","","abundance","breeding density",NA,NA,"","",NA,NA,"","N","","field/plot/site","large","frequentist","multivariate","stepwise regression GLMM","","","",0,0,0,"none","none","none","applied","higher",9,"abundance"
"77",1,77,"primary","good","United Kingdom","England","pastoral","natural/semi-natural grassland","lowland wet grassland",2002,2010,"correlative","redshank","Y","none","none","none","applied","applied","none","none","none","none","none","none","none","none","none","none","","abundance","breeding density",NA,NA,"","",NA,NA,"","N","","field/plot/site","large","frequentist","multivariate","stepwise regression GLMM","","","",0,0,0,"none","none","none","applied","none",9,"abundance"
"78",1,78,"primary","good","United Kingdom","England","pastoral","natural/semi-natural grassland","lowland wet grassland",2002,2010,"correlative","lapwing","Y","applied","none","none","none","none","none","none","none","none","none","none","none","none","none","none","","occupancy change","change in field occupancy 2002 to 2009-2010; ordered ABANDONED, MAINTAINED, COLONIZED",NA,NA,"","",NA,NA,"","N","","field/plot/site","large","frequentist","multivariate","stepwise regression GLMM","","","",0,0,0,"none","none","none","none","basic",9,"occupancy"
"79",1,79,"primary","good","United Kingdom","England","pastoral","natural/semi-natural grassland","lowland wet grassland",2002,2010,"correlative","snipe","Y","applied","none","none","none","none","none","none","none","none","none","none","none","none","none","none","","occupancy change","change in field occupancy 2002 to 2009-2010; ordered ABANDONED, MAINTAINED, COLONIZED",NA,NA,"","",NA,NA,"","N","","field/plot/site","large","frequentist","multivariate","stepwise regression GLMM","","","",0,0,0,"none","none","none","none","basic",9,"occupancy"
"80",1,80,"primary","good","United Kingdom","England","pastoral","natural/semi-natural grassland","lowland wet grassland",2002,2010,"correlative","curlew","Y","applied","none","none","none","none","none","none","none","none","none","none","none","none","none","none","","occupancy change","change in field occupancy 2002 to 2009-2010; ordered ABANDONED, MAINTAINED, COLONIZED",NA,NA,"","",NA,NA,"","N","","field/plot/site","large","frequentist","multivariate","stepwise regression GLMM","","","",0,0,0,"none","none","none","none","basic",9,"occupancy"
"81",1,81,"primary","good","United Kingdom","England","pastoral","natural/semi-natural grassland","lowland wet grassland",2002,2010,"correlative","redshank","Y","applied","none","none","none","none","none","none","none","none","none","none","none","none","none","none","","occupancy change","change in field occupancy 2002 to 2009-2010; ordered ABANDONED, MAINTAINED, COLONIZED",NA,NA,"","",NA,NA,"","N","","field/plot/site","large","frequentist","multivariate","stepwise regression GLMM","","","",0,0,0,"none","none","none","none","basic",9,"occupancy"
"82",1,82,"primary","good","United Kingdom","England","pastoral","natural/semi-natural grassland","lowland wet grassland",2002,2010,"correlative","lapwing","Y","applied","none","none","applied","none","none","none","none","none","none","none","none","none","none","none","","occupancy change","change in field occupancy 2002 to 2009-2010; ordered ABANDONED, MAINTAINED, COLONIZED",NA,NA,"","",NA,NA,"","N","","field/plot/site","large","frequentist","multivariate","stepwise regression GLMM","","","",0,0,0,"none","none","none","applied","basic",9,"occupancy"
"83",1,83,"primary","good","United Kingdom","England","pastoral","natural/semi-natural grassland","lowland wet grassland",2002,2010,"correlative","snipe","Y","applied","none","none","applied","none","none","none","none","none","none","none","none","none","none","none","","occupancy change","change in field occupancy 2002 to 2009-2010; ordered ABANDONED, MAINTAINED, COLONIZED",1,1.93,"","",NA,NA,"","Y","positive","field/plot/site","large","frequentist","multivariate","stepwise regression GLMM","0.482426149","0.93","",1,0,1,"none","none","none","applied","basic",9,"occupancy"
"84",1,84,"primary","good","United Kingdom","England","pastoral","natural/semi-natural grassland","lowland wet grassland",2002,2010,"correlative","curlew","Y","applied","none","none","applied","none","none","none","none","none","none","none","none","none","none","none","","occupancy change","change in field occupancy 2002 to 2009-2010; ordered ABANDONED, MAINTAINED, COLONIZED",0.56,0.71,"","",NA,NA,"","Y","positive","field/plot/site","large","frequentist","multivariate","stepwise regression GLMM","0.132351451","0.27","",1,0,1,"none","none","none","applied","basic",9,"occupancy"
"85",1,85,"primary","good","United Kingdom","England","pastoral","natural/semi-natural grassland","lowland wet grassland",2002,2010,"correlative","redshank","Y","applied","none","none","applied","none","none","none","none","none","none","none","none","none","none","none","","occupancy change","change in field occupancy 2002 to 2009-2010; ordered ABANDONED, MAINTAINED, COLONIZED",NA,NA,"","",NA,NA,"","N","","field/plot/site","large","frequentist","multivariate","stepwise regression GLMM","","","",0,0,0,"none","none","none","applied","basic",9,"occupancy"
"86",1,86,"primary","good","United Kingdom","England","pastoral","natural/semi-natural grassland","lowland wet grassland",2002,2010,"correlative","lapwing","Y","applied","none","none","none","none","none","none","none","none","none","none","none","none","none","none","","abundance change","population change",NA,NA,"","",NA,NA,"","N","","field/plot/site","large","frequentist","multivariate","stepwise regression GLMM","","","",0,0,0,"none","none","none","none","basic",9,"abundance"
